position,person,personID,start,end,gender,DOB,DOD,image,enwiki
Governor of Bayelsa State,Douye Diri,Q35539386,2020-02-14,,male,1959-06-04,,,Douye Diri
Governor of Benue State,George Akume,Q3510803,1999-05-29,2007-05-29,male,1953-12-27,,,George Akume
Governor of Benue State,Gabriel Suswam,Q5515869,2007-05-29,2015-05-29,male,1964-11-15,,,Gabriel Suswam
Governor of Benue State,Samuel Ioraer Ortom,Q18354225,2015-05-29,,male,1961-04-23,,,Samuel Ortom
Governor of Borno State,Mala Kachalla,Q6740685,1999-05-29,2003-05-29,male,1941,2007-04-18,,Mala Kachalla
Governor of Borno State,Ali Modu Sheriff,Q3510727,2003-05-29,2011-05-29,male,1956,,Ali Modu Sherrff crop 2007.jpg,Ali Modu Sheriff
Governor of Borno State,Kashim Shettima,Q6374297,2011-05-29,2019-05-29,male,1966-09-02,,"Kashim Shettima - Sambisa Forest, 2017.png",Kashim Shettima
Governor of Borno State,Babagana Umara Zulum,Q62059920,2019-05-29,,male,1969-08-26,,,Babagana Umara Zulum
Governor of Cross River State,Donald Duke,Q3034236,1999-05-29,2007-05-29,male,1961-09-30,,,Donald Duke
Governor of Cross River State,Liyel Imoke,Q6660017,2007-05-29,2015-05-29,male,1961-07-10,,,Liyel Imoke
Governor of Cross River State,Benedict Ayade,Q4887251,2015-05-29,,male,1969-03-02,,Ben-ayade-1.jpg,Benedict Ayade
Governor of Delta State,James Ibori,Q379547,1999-05-29,2007-05-29,male,1959-08-04,,,James Ibori
Governor of Delta State,Emmanuel Uduaghan,Q5373354,2007-05-29,2015-05-29,male,1954-10-22,,Emmanuel Ewatan Uduaghan.jpg,Emmanuel Uduaghan
Governor of Delta State,Arthur Ifeanyi Okowa,Q4799876,2015-05-29,,male,1959-07-08,,,Ifeanyi Okowa
Governor of Ebonyi State,Sam Egwu,Q3510864,1999-05-29,2007-05-29,male,1954-06-20,,,Sam Egwu
Governor of Ebonyi State,Martin Elechi,Q3510875,2007-05-29,2015-05-29,male,,,,Martin Elechi
Governor of Ebonyi State,Dave Umahi,Q20982222,2015-05-29,,male,1964-01-01,,Dave Umahi.jpg,Dave Umahi
Governor of Edo State,Lucky Igbinedion,Q3510810,1999-05-29,2007-05-29,male,1955-05-13,,,Lucky Igbinedion
Governor of Edo State,Oserheimen Osunbor,Q7106495,2007-05-29,2008-11-11,male,1951-10-05,,Prof. Oserheimen Osunbor.jpg,Oserheimen Osunbor
Governor of Edo State,Adams Oshiomhole,Q11282486,2008-11-12,2016-11-12,male,1953-04-04,,AdamsOshiomhole.jpg,Adams Oshiomhole
Governor of Edo State,Godwin Obaseki,Q24049118,2016-11-12,,male,1959-07-01,,Obaseki.jpg,Godwin Obaseki
Governor of Ekiti State,Niyi Adebayo,Q13140763,1999-05-29,2003-05-29,male,1958,,,Niyi Adebayo
Governor of Ekiti State,Ayo Fayose,Q3510701,2003-05-29,2006-10-16,male,1960-11-15,,,Ayo Fayose
Governor of Ekiti State,Friday Aderemi,Q96756420,2006-10-17,2006-10-18,male,,2014,,
Governor of Ekiti State,Tunji Olurin,Q10969003,2006-10-18,2007-04-27,male,1944-12-03,2021-08-21,,Tunji Olurin
Governor of Ekiti State,Tope Ademiluyi,Q7824801,2007-04-27,2007-05-29,male,1965-08-23,,,Tope Ademiluyi
Governor of Ekiti State,Olusegun Oni,Q7088862,2007-05-29,2010-10-15,male,1954-09-05,,,Olusegun Oni
Governor of Ekiti State,Kayode Fayemi,Q6380660,2010-10-15,2014-10-16,male,1965-02-09,,,Kayode Fayemi
Governor of Ekiti State,Ayo Fayose,Q3510701,2014-10-16,2018-10-16,male,1960-11-15,,,Ayo Fayose
Governor of Ekiti State,Kayode Fayemi,Q6380660,2018-10-16,,male,1965-02-09,,,Kayode Fayemi
Governor of Enugu State,Chimaroke Nnamani,Q3510881,1999-05-29,2007-05-29,male,1960-05-30,,Senator Chimaroke Nnamani 1.jpg,Chimaroke Nnamani
Governor of Enugu State,Sullivan Chime,Q3510905,2007-05-29,2015-05-29,male,1959-04-10,,,Sullivan Chime
Governor of Enugu State,Ifeanyi Ugwuanyi,Q20982221,2015-05-29,,male,1964-03,,,Ifeanyi Ugwuanyi
Governor of Gombe State,Abubakar Habu Hashidu,Q4670489,1999-05-29,2003-05-29,male,1944-04-10,2018-07-27,,Abubakar Habu Hashidu
Governor of Gombe State,Mohammed Danjuma Goje,Q3510706,2003-05-29,2011-05,male,1952-10-10,,,Mohammed Danjuma Goje
Governor of Gombe State,Ibrahim Hassan Dankwambo,Q3511510,2011-05,2019-05-29,male,1962-04-04,,,Ibrahim Hassan Dankwambo
Governor of Gombe State,Muhammad Inuwa Yahaya,Q62326774,2019-05-29,,male,1961-10-09,,Yahaya inuwa.jpg,Muhammad Inuwa Yahaya
Governor of Imo State,Achike Udenwa,Q3510857,1999-05-29,2007-05-29,male,1948,,Achike Udenwa.jpg,Achike Udenwa
Governor of Imo State,Ikedi Ohakim,Q3510911,2007-05-29,2011-05-29,male,1957-08-04,,Ikedi Ohakim.jpg,Ikedi Ohakim
Governor of Imo State,Rochas Okorocha,Q13140832,2011-05-29,2019-05-29,male,1962-09-22,,Governor Rochas Okorocha (cropped).jpg,Rochas Okorocha
Governor of Imo State,Emeka Ihedioha,Q5116057,2019-05-29,2020-01-15,male,1965-03-24,,Rt. Hon. Emeka Ihedioha (cropped).png,Emeka Ihedioha
Governor of Imo State,Hope Uzodinma,Q5899569,2020-01-15,,male,1958-12-12,,Hope Uzodinma portrait.jpg,Hope Uzodinma
Governor of Jigawa State,Ibrahim Saminu Turaki,Q3509330,1999-05-29,2007-05-29,male,1963-07-14,,,Ibrahim Saminu Turaki
Governor of Jigawa State,Sule Lamido,Q3041557,2007-05-29,2015-05-29,male,1948-08-30,,,Sule Lamido
Governor of Jigawa State,Badaru Abubakar,Q20090052,2015-05-29,,male,1962-09-29,,,Mohammed Badaru Abubakar
Governor of Kaduna State,Ahmed Makarfi,Q339008,1999-05-29,2007-05-29,male,1956-08-08,,,Ahmed Makarfi
Governor of Kaduna State,Namadi Sambo,Q2993602,2007-05-29,2010-05-19,male,1954-08-02,,Namadi Sambo.jpg,Namadi Sambo
Governor of Kaduna State,Patrick Ibrahim Yakowa,Q3369538,2010-05-20,2012-12-15,male,1948-12-01,2012-12-15,A Bust of Patrick Yakowa.jpg,Patrick Ibrahim Yakowa
Governor of Kaduna State,Mukhtar Ramalan Yero,Q6933504,2012-12-15,2015-05-29,male,1968-05-01,,,Mukhtar Ramalan Yero
Governor of Kaduna State,Nasir Ahmad el-Rufai,Q6082944,2015-05-29,,male,1960-02-16,,,Nasir Ahmad el-Rufai
Governor of Kano State,Rabiu Kwankwaso,Q3509922,1999-05,2003-05,male,1956-10-21,,Dr Rabiu Musa Kwankwaso.jpg,Rabiu Kwankwaso
Governor of Kano State,Ibrahim Shekarau,Q82535,2003-05,2011-05,male,1955-11-05,,Shekarau and Magaji.jpg,Ibrahim Shekarau
Governor of Kano State,Rabiu Kwankwaso,Q3509922,2011-05,2015-05,male,1956-10-21,,Dr Rabiu Musa Kwankwaso.jpg,Rabiu Kwankwaso
Governor of Kano State,Abdullahi Umar Ganduje,Q18719262,2015-05,,male,1949-12-25,,Gwaggo and Ganduje.jpg,Abdullahi Umar Ganduje
Governor of Katsina State,Umaru Musa Yar'Adua,Q104705,1999-05-29,2007-05-29,male,1951-08-16,2010-05-05,Umaruyaradua07052007.jpg,Umaru Musa Yar'Adua
Governor of Katsina State,Ibrahim Shehu Shema,Q5984734,2007-05-29,2015-05-29,male,1952-09-22,,Ogd.jpg,Ibrahim Shema
Governor of Katsina State,Aminu Bello Masari,Q18098561,2015-05-29,,male,1950-05,,Aminu B Masari.jpg,Aminu Bello Masari
Governor of Kebbi State,Adamu Aliero,Q3510712,1999-05-29,2007-05-29,male,1957-01-01,,,Adamu Aliero
Governor of Kebbi State,Usman Saidu Nasamu Dakingari,Q7902060,2007-05-29,2015-05-29,male,1959-09-13,,,Usman Saidu Nasamu Dakingari
Governor of Kebbi State,Aminu Musa Habib Jega,Q96942943,2012-02-24,2012-05-25,male,,,,
Governor of Kebbi State,Abubakar Atiku Bagudu,Q10998235,2015-05-29,,male,1961-12-26,,,Abubakar Atiku Bagudu
Governor of Kogi State,Abubakar Audu,Q3510732,1999-05-29,2003-05-29,male,1947-10-24,2015-11-22,,Abubakar Audu
Governor of Kogi State,Ibrahim Idris,Q3510788,2003-05-29,2008-02-06,male,1949-04-06,,,Ibrahim Idris
Governor of Kogi State,Clarence Olafemi,Q5126681,2008-02-06,2008-03-29,male,,,,Clarence Olafemi
Governor of Kogi State,Ibrahim Idris,Q3510788,2008-03-29,2011-01,male,1949-04-06,,,Ibrahim Idris
Governor of Kogi State,Idris Wada,Q22331789,2012-01,2016-01,male,1950-08-24,,,Idris Wada
Governor of Kogi State,Yahaya Adoza Bello,Q22295109,2016-01-27,,male,1975-06-18,,YahayaBello.jpg,Yahaya Bello
Governor of Kwara State,Mohammed Lawal,Q6893184,1999-05-29,2003-05-29,male,1946,2006-11-15,,Mohammed Lawal
Governor of Kwara State,Bukola Saraki,Q4986999,2003-05-29,2011-05-29,male,1962-12-19,,"Bukola Saraki, October 2017 (cropped).jpg",Bukola Saraki
Governor of Kwara State,Abdulfatah Ahmed,Q4665831,2011-05-29,2019-05-29,male,1963-12-29,,,Abdulfatah Ahmed
Governor of Kwara State,AbdulRahman AbdulRasaq,Q62059854,2019-05-29,,male,1960-02-05,,,AbdulRahman AbdulRazaq
Governor of Nasarawa State,Abdullahi Adamu,Q4666120,1999-05-29,2007-05-29,male,1946-07-23,,Abdullahi Adamu.jpg,Abdullahi Adamu
Governor of Nasarawa State,Aliyu Doma,Q4727551,2007-05-29,2011-05,male,1942-09-01,2018-03-06,,Aliyu Doma
Governor of Nasarawa State,Umaru Tanko Al-Makura,Q7881179,2011-05,2019-05-29,male,1952,,,Umaru Tanko Al-Makura
Governor of Nasarawa State,Abdullahi Sule,Q62036561,2019-05-29,,male,1950,,,Abdullahi Sule
Governor of Niger State,Abdulkadir Kure,Q4665860,1999-05-29,2007-05-29,male,1956-02-26,2017-01-08,,Abdulkadir Kure
Governor of Niger State,Mu'azu Babangida Aliyu,Q5024129,2007-05-29,2015-05-29,male,1955-11-12,,,Mu'azu Babangida Aliyu
Governor of Niger State,Abubakar Sani Bello,Q19668818,2015-05-29,,male,1967-12-17,,,Abubakar Sani Bello
Governor of Ogun State,Olusegun Osoba,Q7088864,1999-05-29,2003-05-29,male,1939-07-15,,Osoba Olusegun.jpg,Olusegun Osoba
Governor of Ogun State,Gbenga Daniel,Q11058541,2003-05-29,2011-05,male,1956-04-06,,Dinner night.jpg,Gbenga Daniel
Governor of Ogun State,Ibikunle Amosun,Q5984059,2011-05-29,2019-05-29,male,1958-01-25,,Senator Kunle.jpg,Ibikunle Amosun
Governor of Ogun State,Dapo Abiodun,Q61594908,2019-05-29,,male,1960-05-29,,Dapo Abiodun.jpg,Dapo Abiodun
Governor of Ondo State,Adebayo Adefarati,Q3511666,1999-05,2003-05,male,1931-02-14,2007-03-29,,Adebayo Adefarati
Governor of Ondo State,Olusegun Agagu,Q7088858,2003-05,2009-02,male,1948-02-16,2013-09-13,,Olusegun Agagu
Governor of Ondo State,Olusegun Mimiko,Q7088860,2009-02,2017-02,male,1954-10-03,,Mimiko Closeup.jpg,Olusegun Mimiko
Governor of Ondo State,Oluwarotimi Odunayo Akeredolu,Q6725311,2017-02,,male,1956-07-21,,Oluwarotimi Akeredolu.jpg,Rotimi Akeredolu
Governor of Osun State,Adebisi Akande,Q4681477,1999-05-29,2003-05-29,male,1939-01-23,,Chief A B Akande.jpg,Adebisi Akande
Governor of Osun State,Olagunsoye Oyinlola,Q7083033,2003-05-29,2010-11-26,male,1951-02-03,,Fani-kayode.jpg,Olagunsoye Oyinlola
Governor of Osun State,Rauf Aregbesola,Q7296120,2010-11-26,2018-11-26,male,1957-05-25,,Rauf Aregbesola.jpg,Rauf Aregbesola
Governor of Osun State,Adegboyega Oyetola,Q57585749,2018-11-26,,male,1954-09-29,,,Gboyega Oyetola
Governor of Oyo State,Lam Adesina,Q38969,1999-05-29,2003-05-28,male,1939-01-20,2012-11-11,,Lam Adesina
Governor of Oyo State,Rashidi Adewolu Ladoja,Q7294952,2003-05-29,2006-01-12,male,1944-09-25,,,Rasheed Ladoja
Governor of Oyo State,Christopher Alao-Akala,Q5111837,2006-01-12,2006-12-07,male,1950-06-03,2022-01-12,,Christopher Alao-Akala
Governor of Oyo State,Rashidi Adewolu Ladoja,Q7294952,2006-12-07,2007-05-28,male,1944-09-25,,,Rasheed Ladoja
Governor of Oyo State,Christopher Alao-Akala,Q5111837,2007-05-29,2011-05-29,male,1950-06-03,2022-01-12,,Christopher Alao-Akala
Governor of Oyo State,Abiola Ajimobi,Q4667894,2011-05-29,2019-05-29,male,1949-12-16,2020-06-25,,Abiola Ajimobi
Governor of Oyo State,Oluwaseyi Makinde,Q17486606,2019-05-29,,male,1967-12-25,,Oluseyi Makinde.png,Seyi Makinde
Governor of Plateau State,Joshua Dariye,Q6289751,1999-05-29,2004-05-18,male,1957-07-27,,,Joshua Dariye
Governor of Plateau State,Chris Alli,Q5105721,2004-05-18,2004-11-18,male,1944-12,,,Chris Alli
Governor of Plateau State,Joshua Dariye,Q6289751,2004-11-18,2006-11-13,male,1957-07-27,,,Joshua Dariye
Governor of Plateau State,Michael Botmang,Q6828741,2006-11-13,2007-04-27,male,1938,2014-01-18,,Michael Botmang
Governor of Plateau State,Joshua Dariye,Q6289751,2007-04-27,2007-05-29,male,1957-07-27,,,Joshua Dariye
Governor of Plateau State,Jonah David Jang,Q6271867,2007-05-29,2015-05-29,male,1944-03-13,,,Jonah David Jang
Governor of Plateau State,Simon Bako Lalong,Q25038599,2015-05-29,,male,1963-05-05,,,Simon Lalong
Governor of Rivers State,Peter Odili,Q3510771,1999-05-29,2007-05-29,male,1948-08-15,,,Peter Odili
Governor of Rivers State,Celestine Omehia,Q13140616,2007-05-29,2007-10-26,male,1959-09-15,,,Celestine Omehia
Governor of Rivers State,Rotimi Amaechi,Q7370548,2007-10-26,2015-05-29,male,1965-05-27,,Chibuike Amaechi (cropped).jpg,Rotimi Amaechi
Governor of Rivers State,Ezenwo Nyesom Wike,Q18354468,2015-05-29,,male,1967-08-24,,,Ezenwo Nyesom Wike
Governor of Sokoto State,Attahiru  Dalhatu Bafarawa,Q4818065,1999-05-29,2007-05-29,male,1954-10-04,,,Attahiru Bafarawa
Governor of Sokoto State,Aliyu Magatakarda Wamakko,Q4727555,2007-05-29,2008-04-11,male,1953-03-01,,,Aliyu Magatakarda Wamakko
Governor of Sokoto State,Abdullahi Balarabe Salame,Q4666128,2008-04-11,2008-05-28,male,1961-03-05,,,Abdullahi Balarabe Salame
Governor of Sokoto State,Aliyu Magatakarda Wamakko,Q4727555,2008-05-28,2015-05-28,male,1953-03-01,,,Aliyu Magatakarda Wamakko
Governor of Sokoto State,Aminu Waziri Tambuwal,Q4746479,2015-05,,male,1966-01-10,,Aminu Waziri Tambuwal (cropped).jpg,Aminu Tambuwal
Governor of Taraba State,Jolly Nyame,Q6270108,1999-05-29,2007-05-29,male,1955-12-25,,,Jolly Nyame
Governor of Taraba State,Danbaba Suntai,Q5214942,2007-05-09,2012-10,male,1961-06-30,2017-06-28,,Danbaba Suntai
Governor of Taraba State,Garba Umar,Q35539970,2012-10,2013,male,,,,
Governor of Taraba State,Abubakar Sani Danladi,Q96973629,2013,2015-05-29,male,,,,
Governor of Taraba State,Darius Ishaku,Q24565884,2015-05-29,,male,1954-07-30,,,Darius Dickson Ishaku
Governor of Yobe State,Bukar Ibrahim,Q4986810,1999-05-29,2007-05-29,male,1950-10,,,Bukar Ibrahim
Governor of Yobe State,Mamman Bello Ali,Q6745774,2007-05-29,2009-01-27,male,1958,2009-01-27,Senator Mamman B- Ali 2014-01-21 00-09.jpg,Mamman Bello Ali
Governor of Yobe State,Ibrahim Gaidam,Q5984545,2009-01-27,2019-05-29,male,1956-09-15,,,Ibrahim Gaidam
Governor of Yobe State,Mai Mala Buni,Q62695804,2019-05-29,,male,1967-11-11,,,Mai Mala Buni
Governor of Zamfara State,Ahmad Sani Yerima,Q3510720,1999-05-29,2007-05-29,male,1960-07-22,,,Ahmad Sani Yerima
Governor of Zamfara State,Mahmud Shinkafi,Q6734515,2007-05-29,2011-05-29,male,1958,,,
Governor of Zamfara State,Abdul'aziz Abubakar Yari,Q4665219,2011-05-29,2019-05-29,male,1968-01-28,,,Abdul'aziz Abubakar Yari
Governor of Zamfara State,Bello Matawalle,Q64736713,2019-05-29,,male,1969-02-12,,,Bello Matawalle
Deputy Governor of Abia State,Ude Oko Chukwu,Q21173950,2015,,male,1962-01-01,,Ude Oko Chukwu.jpg,Ude Oko Chukwu
Deputy Governor of Adamawa State,Crowther Seth,Q64738590,2019,,male,,,,Crowther Seth
Deputy Governor of Akwa Ibom State,Moses Ekpo,Q29857076,2015,,male,,,,Moses Ekpo
Deputy Governor of Anambra State,Nkem Okeke,Q27967798,2018,,male,,,,Nkem Okeke
Deputy Governor of Bauchi State,Baba Tela,Q16886055,2019,,male,,,,Baba Tela
Deputy Governor of Bayelsa State,Lawrence Ewhrudjakpo,Q86071960,2020,,male,1965-09-05,,,Lawrence Ewhrudjakpo
Deputy Governor of Benue State,Benson Abounu,Q19870558,2015,,male,1949-07-03,,,Benson Abounu
Deputy Governor of Borno State,Umar Usman Kadafur,Q64747648,2019,,male,1976-05-31,,,Umar Usman Kadafur
Deputy Governor of Cross River State,Ivara Esu,Q64744038,2015-05-29,,male,1951,,,Ivara Esu
Deputy Governor of Delta State,Kingsley Otuaro,Q64745088,2015,,male,1968-04-16,,,Kingsley Otuaro
Deputy Governor of Ebonyi State,Eric Kelechi Igwe,Q64853177,2015,,male,,,,Eric Kelechi Igwe
Deputy Governor of Edo State,Philip Shaibu,Q28606434,2016-11-12,,male,1969-12-01,,,Philip Shaibu
Deputy Governor of Ekiti State,Bisi Egbeyemi,Q97467151,2018,,male,1944-05-08,,,Bisi Egbeyemi
Deputy Governor of Enugu State,Cecilia Ezeilo,Q65050810,2015,,female,1967,,,Cecilia Ezeilo
Deputy Governor of Gombe State,Manasseh Daniel Jatau,Q64853275,2019,,male,1955,,,Manasseh Daniel Jatau
Deputy Governor of Imo State,Placid Njoku,Q106754948,2020,,male,1947-02-10,,Placid Njoku.jpg,Placid Njoku
Deputy Governor of Jigawa State,Umar Namadi,Q106774462,2015-05-29,,male,1964-04-01,,,Umar Namadi
Deputy Governor of Kaduna State,Hadiza Sabuwa Balarabe,Q63032066,2015,,female,,,,Hadiza Sabuwa Balarabe
Deputy Governor of Kano State,Nasir Yusuf Gawuna,Q104704580,2015,,male,1967-08-06,,,Nasir Yusuf Gawuna
Deputy Governor of Katsina State,Mannir Yakubu,Q84306008,2015,,male,1954-08-15,,,Mannir Yakubu
Deputy Governor of Kebbi State,Samaila Yombe Dabai,Q111080889,2015,,,,,,
Deputy Governor of Kogi State,Edward David Onoja,Q80868413,2016,,male,1974-08-09,,,Edward David Onoja
Deputy Governor of Kwara State,Kayode Alibi,Q111080888,2019,,,,,,
Deputy Governor of Lagos State,Femi Hamzat,Q16195565,2019,,male,1964-09-19,,Femi Hamzat at the Lagos Hackathon 2020 03.jpg,Femi Hamzat
Deputy Governor of Nasarawa State,Labaran Maku,Q17541403,2003-05,2007-05,male,1962-01-01,,,Labaran Maku
Deputy Governor of Nasarawa State,Emmanuel Agbadu Akabe,Q111080260,2019,,,,,,
Deputy Governor of Niger State,Ahmed Muhammad Ketso,Q64009713,2015,,male,1956,,,Ahmed Muhammad Ketso
Deputy Governor of Ogun State,Noimot Salako-Oyedele,Q96619780,2019,,female,1966,,,Noimot Salako-Oyedele
Deputy Governor of Ondo State,Lucky aiyedatiwa,Q105725595,2017,,male,1965-01-12,,,Lucky Aiyedatiwa
Deputy Governor of Osun State,Gboyega Alabi,Q111080887,2018,,,,,,
Deputy Governor of Oyo State,Rauf Aderemi Olaniyan,Q111080886,2019,,,,,,
Deputy Governor of Plateau State,Sonni Gwanle Tyoden,Q18379330,2015,,male,1950-09-22,,,Sonni Gwanle Tyoden
Deputy Governor of Rivers State,Tele Ikuru,Q19958159,2007-05-29,2007-10-25,male,1966-02-24,,"Engr- Tele Ikuru, Deputy Governor of Rivers State 2014-04-06 14-04.jpg",Tele Ikuru
Deputy Governor of Rivers State,Tele Ikuru,Q19958159,2007-10-26,2015-05-29,male,1966-02-24,,"Engr- Tele Ikuru, Deputy Governor of Rivers State 2014-04-06 14-04.jpg",Tele Ikuru
Deputy Governor of Rivers State,Ipalibo Banigo,Q18719291,2015-05-29,,female,1952-12-20,,,Ipalibo Banigo
Deputy Governor of Sokoto State,Alhaji Mannir DanIya,Q111080884,2015,,,,,,
Deputy Governor of Taraba State,Haruna Manu,Q101438711,2015,,male,1973-08-23,,,Haruna Manu
Deputy Governor of Yobe State,Idi Barade Gubana,Q111080881,2019,,,,,,
Deputy Governor of Zamfara State,Hassan Muhammed Gusau,Q5679766,2019,,male,1960-12-12,,,Hassan Muhammed Gusau
ambassador to Burundi,Elijah Chinezim Onyeagba,Q107011803,2021-04-28,,male,1977-09-02,,,
Permanent Representative to the United Nations,Martin Ihoeghian Uhomoibhi,Q6775749,2007,2014,male,1954-11-03,,"Martin Uhomoibhi, Permanent Secretary in Ecuador.jpg",Martin Ihoeghian Uhomoibhi
Permanent Representative to the United Nations,Joy Ogwu,Q3187207,2008-05-07,2017-05,female,1946-08-23,,,Joy Ogwu
Permanent Representative to the United Nations,Tijjani Muhammad-Bande,Q30558371,2017-05,,male,1957-12-07,,Tijjani Muhammad-Bande (48791461812) (cropped).jpg,Tijjani Muhammad-Bande
ambassador of Nigeria,Kema Chikwe,Q6386808,2009,,female,1951-09-14,,Kema chikwe.jpg,Kema Chikwe
ambassador of Nigeria,Fidelia Njeze,Q5446753,2012-09-04,,female,1964-06-08,,,Fidelia Njeze
